Sample	Day	IVC	Embryo	Batch	Day_Emb	Lineage	Sex
Tri_hv_D8_IVC2_E1_B3_17	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_18	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_19	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_20	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_21	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_22	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_24	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_25	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_26	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_27	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_28	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_29	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_30	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_31	D8	IVC2	E1	B3	D8_E1	Epi	Male
Tri_hv_D8_IVC2_E1_B3_32	D8	IVC2	E1	B3	D8_E1	Epi	Male
Tri_hv_D8_IVC2_E1_B3_34	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_35	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_36	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_37	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_38	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_39	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_40	D8	IVC2	E1	B3	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B3_41	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_42	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_43	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_46	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_47	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_48	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_49	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_50	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_51	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_52	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_53	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_54	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_55	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_56	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_57	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_58	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_59	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_60	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_61	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_62	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_63	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_64	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_65	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_66	D8	IVC2	E1	B3	D8_E1	Epi	Male
Tri_hv_D8_IVC2_E1_B3_67	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_68	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_70	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_71	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_72	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_74	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_75	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_76	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_77	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_79	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_80	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_81	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_82	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_83	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_84	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_85	D8	IVC2	E1	B3	D8_E1	Epi	Male
Tri_hv_D8_IVC2_E1_B3_86	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_87	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_89	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_90	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_91	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_92	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_93	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_94	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B3_95	D8	IVC2	E1	B3	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B3_96	D8	IVC2	E1	B3	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_49	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_50	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_51	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_52	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_53	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_54	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_55	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_56	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_57	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_58	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_59	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_60	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_61	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_62	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_63	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_64	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_65	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_66	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_67	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_68	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_69	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_70	D8	IVC2	E1	B4	D8_E1	Epi	Male
Tri_hv_D8_IVC2_E1_B4_71	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_72	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_73	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_74	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_75	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_76	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_77	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_78	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_79	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_80	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_81	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_82	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_83	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_84	D8	IVC2	E1	B4	D8_E1	Epi	Male
Tri_hv_D8_IVC2_E1_B4_85	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_86	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_87	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_88	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D8_IVC2_E1_B4_89	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_90	D8	IVC2	E1	B4	D8_E1	Epi	Male
Tri_hv_D8_IVC2_E1_B4_91	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_92	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_94	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_95	D8	IVC2	E1	B4	D8_E1	TE	Male
Tri_hv_D8_IVC2_E1_B4_96	D8	IVC2	E1	B4	D8_E1	PE	Male
Tri_hv_D10_IVC5_E3_B4_17	D10	IVC5	E3	B4	D10_E3	Epi	Female
Tri_hv_D10_IVC5_E3_B4_18	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_19	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_20	D10	IVC5	E3	B4	D10_E3	PE	Female
Tri_hv_D10_IVC5_E3_B4_21	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_22	D10	IVC5	E3	B4	D10_E3	PE	Female
Tri_hv_D10_IVC5_E3_B4_24	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_25	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_26	D10	IVC5	E3	B4	D10_E3	Epi	Female
Tri_hv_D10_IVC5_E3_B4_27	D10	IVC5	E3	B4	D10_E3	Epi	Female
Tri_hv_D10_IVC5_E3_B4_28	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_29	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_30	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_31	D10	IVC5	E3	B4	D10_E3	TE	Female
Tri_hv_D10_IVC5_E3_B4_32	D10	IVC5	E3	B4	D10_E3	Epi	Female
Tri_hv_D8_IVC2_E2_B1_1	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_2	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_3	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_4	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_5	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_7	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_8	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_9	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_10	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_11	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_12	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_13	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_14	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_15	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_16	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_17	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_18	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_19	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_20	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_21	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_22	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_23	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_24	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_25	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_26	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_27	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_28	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_29	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_30	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_32	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_34	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_35	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_36	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_37	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_38	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_39	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_40	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_41	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_42	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_43	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_44	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_45	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_46	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_47	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_48	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_49	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_50	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_51	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_52	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_53	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_54	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_55	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_56	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_58	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_59	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_60	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_61	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_62	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_63	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_64	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_65	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_66	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_67	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_68	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_69	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_70	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_71	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_72	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_73	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_74	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_75	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_76	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_77	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_78	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_79	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_80	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_81	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_82	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_83	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_84	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_85	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_86	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_87	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_88	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_89	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_90	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_91	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_92	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_93	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_94	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_95	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B1_96	D8	IVC2	E2	B1	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_1	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_2	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_3	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_4	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_5	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_6	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_7	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_8	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_10	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_11	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_12	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_13	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_14	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_15	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_17	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_18	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_19	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_20	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_21	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_22	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_23	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_24	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_25	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_26	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_27	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_28	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_29	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_30	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_31	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_32	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_34	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_35	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_36	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_38	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_40	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_41	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_42	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_43	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_44	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_46	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_47	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_48	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_49	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_50	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_52	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_53	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_54	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_55	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_56	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_57	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_58	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_60	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_61	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_62	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_63	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_64	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_65	D8	IVC2	E2	B2	D8_E2	TE	Male
Tri_hv_D8_IVC2_E2_B2_66	D8	IVC2	E2	B2	D8_E2	TE	Male
